*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Wed Apr 29 10:43:00 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Mar-25 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2451557.500000000, A.D. 2000-Jan-14 00:00:00.0000, -5.777445459950306E+07,  1.353201396114765E+08,  2.840293346270919E+02, -2.787754823968609E+01, -1.181902345625544E+01,  3.341174145488068E-04,
2451558.500000000, A.D. 2000-Jan-15 00:00:00.0000, -6.017384758193435E+07,  1.342780320359497E+08,  3.014232597425580E+02, -2.766255500415608E+01, -1.230308812405950E+01,  6.530210213906429E-05,
2451559.500000000, A.D. 2000-Jan-16 00:00:00.0000, -6.255430556336048E+07,  1.331942973064955E+08,  2.949686196446419E+02, -2.743927953445927E+01, -1.278259461939031E+01, -2.153809734446455E-04,
2451560.500000000, A.D. 2000-Jan-17 00:00:00.0000, -6.491512384113816E+07,  1.320693337621335E+08,  2.643461922109127E+02, -2.720797462657994E+01, -1.325744771351583E+01, -4.910911563351661E-04,
2451561.500000000, A.D. 2000-Jan-18 00:00:00.0000, -6.725561950337869E+07,  1.309035454360374E+08,  2.108053958714008E+02, -2.696888833652222E+01, -1.372761219031483E+01, -7.425633416699995E-04,
2451562.500000000, A.D. 2000-Jan-19 00:00:00.0000, -6.957512997654594E+07,  1.296973366578247E+08,  1.373040687888861E+02, -2.672223861829345E+01, -1.419311588560867E+01, -9.499125108352047E-04,
2451563.500000000, A.D. 2000-Jan-20 00:00:00.0000, -7.187300916189924E+07,  1.284511069773022E+08,  4.844527677446604E+01, -2.646818420153662E+01, -1.465403823308803E+01, -1.095475148344072E-03,
2451564.500000000, A.D. 2000-Jan-21 00:00:00.0000, -7.414862125623472E+07,  1.271652478281935E+08, -4.985455789417028E+01, -2.620680215658623E+01, -1.511048164404832E+01, -1.167018789207219E-03,
2451565.500000000, A.D. 2000-Jan-22 00:00:00.0000, -7.640133334894334E+07,  1.258401422195328E+08, -1.509482487738132E+02, -2.593808356123981E+01, -1.556253187274474E+01, -1.160121657106217E-03,
2451566.500000000, A.D. 2000-Jan-23 00:00:00.0000, -7.863050862530588E+07,  1.244761678390860E+08, -2.481696906685829E+02, -2.566195166054382E+01, -1.601022127206716E+01, -1.078666749800838E-03,
2451567.500000000, A.D. 2000-Jan-24 00:00:00.0000, -8.083550189742255E+07,  1.230737026952164E+08, -3.354970156922936E+02, -2.537829559829482E+01, -1.645350846809761E+01, -9.332870230878143E-04,
2451568.500000000, A.D. 2000-Jan-25 00:00:00.0000, -8.301565822812301E+07,  1.216331315991685E+08, -4.080203853920102E+02, -2.508700588975512E+01, -1.689227904615020E+01, -7.385920435893922E-04,
2451569.500000000, A.D. 2000-Jan-26 00:00:00.0000, -8.517031424971160E+07,  1.201548518558844E+08, -4.621609244942665E+02, -2.478799995940037E+01, -1.732636165769046E+01, -5.103651927722552E-04,
2451570.500000000, A.D. 2000-Jan-27 00:00:00.0000, -8.729880108590361E+07,  1.186392772573710E+08, -4.956782308667898E+02, -2.448123370244537E+01, -1.775554955764880E+01, -2.635583129420027E-04,
2451571.500000000, A.D. 2000-Jan-28 00:00:00.0000, -8.940044774755740E+07,  1.170868402859701E+08, -5.075487502291799E+02, -2.416670166519837E+01, -1.817961952178744E+01, -1.129875765748523E-05,
2451572.500000000, A.D. 2000-Jan-29 00:00:00.0000, -9.147458423757625E+07,  1.154979929420204E+08, -4.977953193783760E+02, -2.384443100525989E+01, -1.859834451960182E+01,  2.353023001768761E-04,
2451573.500000000, A.D. 2000-Jan-30 00:00:00.0000, -9.352054403466886E+07,  1.138732067575674E+08, -4.673222769275308E+02, -2.351447377140607E+01, -1.901150006369674E+01,  4.668862914414262E-04,
2451574.500000000, A.D. 2000-Jan-31 00:00:00.0000, -9.553766594446181E+07,  1.122129724793910E+08, -4.177819193303585E+02, -2.317690030044315E+01, -1.941886583814253E+01,  6.754266676303189E-04,
2451575.500000000, A.D. 2000-Feb-01 00:00:00.0000, -9.752529547786304E+07,  1.105177997451347E+08, -3.514766475260258E+02, -2.283179498879158E+01, -1.982022453929182E+01,  8.538478525554893E-04,
2451576.500000000, A.D. 2000-Feb-02 00:00:00.0000, -9.948278597927266E+07,  1.087882169181467E+08, -2.712881750836968E+02, -2.247925472325959E+01, -2.021535961050177E+01,  9.957921337493403E-04,
2451577.500000000, A.D. 2000-Feb-03 00:00:00.0000, -1.014094997262833E+08,  1.070247711171388E+08, -1.806185893490911E+02, -2.211938971715412E+01, -2.060405318908929E+01,  1.095582560962427E-03,
2451578.500000000, A.D. 2000-Feb-04 00:00:00.0000, -1.033048091855772E+08,  1.052280283771820E+08, -8.332580298930407E+01, -2.175232617062959E+01, -2.098608525933037E+01,  1.148387853636912E-03,
2451579.500000000, A.D. 2000-Feb-05 00:00:00.0000, -1.051680985483335E+08,  1.033985738062063E+08,  1.636302288621664E+01, -2.137820992391582E+01, -2.136123468670815E+01,  1.150559547336449E-03,
2451580.500000000, A.D. 2000-Feb-06 00:00:00.0000, -1.069987655881801E+08,  1.015370115589075E+08,  1.139724520072341E+02, -2.099721009397227E+01, -2.172928242081879E+01,  1.100077938094302E-03,
2451581.500000000, A.D. 2000-Feb-07 00:00:00.0000, -1.087962237951211E+08,  9.964396444506225E+07,  2.049398247823119E+02, -2.060952166522143E+01, -2.209001668386061E+01,  9.970177734111019E-04,
2451582.500000000, A.D. 2000-Feb-08 00:00:00.0000, -1.105599046577642E+08,  9.772007302541280E+07,  2.848139429017901E+02, -2.021536622998642E+01, -2.244323950726813E+01,  8.439388276126891E-04,
2451583.500000000, A.D. 2000-Feb-09 00:00:00.0000, -1.122892599149525E+08,  9.576599411662121E+07,  3.494814817309380E+02, -1.981499052503595E+01, -2.278877371981225E+01,  6.461281472045499E-04,
2451584.500000000, A.D. 2000-Feb-10 00:00:00.0000, -1.139837635895408E+08,  9.378239870350909E+07,  3.954066567569971E+02, -1.940866291056505E+01, -2.312646956858801E+01,  4.116634636108785E-04,
2451585.500000000, A.D. 2000-Feb-11 00:00:00.0000, -1.156429136442897E+08,  9.176996931243525E+07,  4.198689387701452E+02, -1.899666821740483E+01, -2.345621054038634E+01,  1.513087271529656E-04,
2451586.500000000, A.D. 2000-Feb-12 00:00:00.0000, -1.172662331338827E+08,  8.972939691691585E+07,  4.211853821352124E+02, -1.857930124851722E+01, -2.377791839644589E+01, -1.217350958668817E-04,
2451587.500000000, A.D. 2000-Feb-13 00:00:00.0000, -1.188532707311022E+08,  8.766137743623276E+07,  3.989050195440650E+02, -1.815685869688821E+01, -2.409155756418647E+01, -3.922342342530527E-04,
2451588.500000000, A.D. 2000-Feb-14 00:00:00.0000, -1.204036004585033E+08,  8.556660789154160E+07,  3.539590645879507E+02, -1.772962867251188E+01, -2.439713853695827E+01, -6.435602578989119E-04,
2451589.500000000, A.D. 2000-Feb-15 00:00:00.0000, -1.219168203794552E+08,  8.344578235934211E+07,  2.887409659475088E+02, -1.729787699626209E+01, -2.469471880442496E+01, -8.587007696192472E-04,
2451590.500000000, A.D. 2000-Feb-16 00:00:00.0000, -1.233925499675380E+08,  8.129958804665665E+07,  2.070784209072590E+02, -1.686183052121775E+01, -2.498439857210009E+01, -1.021760410147010E-03,
2451591.500000000, A.D. 2000-Feb-17 00:00:00.0000, -1.248304259912490E+08,  7.912870207421385E+07,  1.140553499758244E+02, -1.642166012828097E+01, -2.526630822081218E+01, -1.119902029163455E-03,
2451592.500000000, A.D. 2000-Feb-18 00:00:00.0000, -1.262300971012884E+08,  7.693378975444655E+07,  1.565869911015034E+01, -1.597746876028872E+01, -2.554058635199487E+01, -1.145373227668500E-03,
2451593.500000000, A.D. 2000-Feb-19 00:00:00.0000, -1.275912178313651E+08,  7.471550507927121E+07, -8.173112227767706E+01, -1.552929073770647E+01, -2.580735153197320E+01, -1.096980564588179E-03,
2451594.500000000, A.D. 2000-Feb-20 00:00:00.0000, -1.289134431657824E+08,  7.247449365714428E+07, -1.719293153174222E+02, -1.507710565615650E+01, -2.606667537823135E+01, -9.803716697902587E-04,
2451595.500000000, A.D. 2000-Feb-21 00:00:00.0000, -1.301964248599902E+08,  7.021139759123658E+07, -2.494981603287160E+02, -1.462086404941024E+01, -2.631856583531347E+01, -8.068955952147405E-04,
2451596.500000000, A.D. 2000-Feb-22 00:00:00.0000, -1.314398102002974E+08,  6.792686116121769E+07, -3.101505001634359E+02, -1.416051657073534E+01, -2.656296558050441E+01, -5.914271454194875E-04,
2451597.500000000, A.D. 2000-Feb-23 00:00:00.0000, -1.326432431000118E+08,  6.562153602789447E+07, -3.509483880028129E+02, -1.369603759804539E+01, -2.679976386050296E+01, -3.499414659451361E-04,
2451598.500000000, A.D. 2000-Feb-24 00:00:00.0000, -1.338063667870695E+08,  6.329608506230638E+07, -3.703088302984834E+02, -1.322743806341265E+01, -2.702881522720520E+01, -9.756941539684760E-05,
2451599.500000000, A.D. 2000-Feb-25 00:00:00.0000, -1.349288271221919E+08,  6.095118452072392E+07, -3.678765214495361E+02, -1.275476760879879E+01, -2.724995806492443E+01,  1.525148275298704E-04,
2451600.500000000, A.D. 2000-Feb-26 00:00:00.0000, -1.360102757634398E+08,  5.858752480282110E+07, -3.443359276242554E+02, -1.227810959433734E+01, -2.746302839040072E+01,  3.894169848006612E-04,
2451601.500000000, A.D. 2000-Feb-27 00:00:00.0000, -1.370503727449121E+08,  5.620581027880438E+07, -3.012205504961312E+02, -1.179757317665576E+01, -2.766786760718923E+01,  6.043147441534558E-04,
2451602.500000000, A.D. 2000-Feb-28 00:00:00.0000, -1.380487883650772E+08,  5.380675868243743E+07, -2.407525396011770E+02, -1.131328566401872E+01, -2.786432504302338E+01,  7.900073356257309E-04,
2451603.500000000, A.D. 2000-Feb-29 00:00:00.0000, -1.390052044960713E+08,  5.139110045067953E+07, -1.657233405932784E+02, -1.082538695433150E+01, -2.805225694599179E+01,  9.404461884923165E-04,
2451604.500000000, A.D. 2000-Mar-01 00:00:00.0000, -1.399193155314458E+08,  4.895957824050537E+07, -7.941033322736621E+01, -1.033402678433504E+01, -2.823152365603231E+01,  1.050389021544973E-03,
2451605.500000000, A.D. 2000-Mar-02 00:00:00.0000, -1.407908292223365E+08,  4.651294671453398E+07,  1.448505545035005E+01, -9.839364875405469E+00, -2.840198643886648E+01,  1.115258269184238E-03,
2451606.500000000, A.D. 2000-Mar-03 00:00:00.0000, -1.416194676416954E+08,  4.405197256816796E+07,  1.118974002078176E+02, -9.341573674279013E+00, -2.856350526212796E+01,  1.131244012130495E-03,
2451607.500000000, A.D. 2000-Mar-04 00:00:00.0000, -1.424049684753407E+08,  4.157743466672108E+07,  2.084771197438240E+02, -8.840843035125953E+00, -2.871593865028318E+01,  1.095656916527687E-03,
2451608.500000000, A.D. 2000-Mar-05 00:00:00.0000, -1.431470867637845E+08,  3.909012407057355E+07,  2.997104126233608E+02, -8.337385748153904E+00, -2.885914654899320E+01,  1.007492357473438E-03,
2451609.500000000, A.D. 2000-Mar-06 00:00:00.0000, -1.438455971029716E+08,  3.659084366336726E+07,  3.810937460027635E+02, -7.831442335411867E+00, -2.899299667090416E+01,  8.681071456457801E-04,
2451610.500000000, A.D. 2000-Mar-07 00:00:00.0000, -1.445002961603589E+08,  3.408040709041768E+07,  4.483660599067807E+02, -7.323283240434042E+00, -2.911737397309578E+01,  6.818476245911143E-04,
2451611.500000000, A.D. 2000-Mar-08 00:00:00.0000, -1.451110052057343E+08,  3.155963678987557E+07,  4.977860948722810E+02, -6.813206759811968E+00, -2.923219185972188E+01,  4.564335354491078E-04,
2451612.500000000, A.D. 2000-Mar-09 00:00:00.0000, -1.456775722480833E+08,  2.902936106159463E+07,  5.264260258562863E+02, -6.301531977460108E+00, -2.933740283357387E+01,  2.029299776413751E-04,
2451613.500000000, A.D. 2000-Mar-10 00:00:00.0000, -1.461998733639360E+08,  2.649041032891660E+07,  5.324419034291059E+02, -5.788587338129362E+00, -2.943300615722021E+01, -6.476219674134143E-05,
2451614.500000000, A.D. 2000-Mar-11 00:00:00.0000, -1.466778129137892E+08,  2.394361293270826E+07,  5.152810094729066E+02, -5.274696708188859E+00, -2.951905084211613E+01, -3.308369153529611E-04,
2451615.500000000, A.D. 2000-Mar-12 00:00:00.0000, -1.471113225279346E+08,  2.138979088707599E+07,  4.757961050486192E+02, -4.760165187874164E+00, -2.959563359536314E+01, -5.787774797241241E-04,
2451616.500000000, A.D. 2000-Mar-13 00:00:00.0000, -1.475003589223187E+08,  1.882975600610703E+07,  4.162514005266130E+02, -4.245266434031662E+00, -2.966289246247851E+01, -7.926427442974671E-04,
2451617.500000000, A.D. 2000-Mar-14 00:00:00.0000, -1.478449007177600E+08,  1.626430672660906E+07,  3.402179810190573E+02, -3.730232340714790E+00, -2.972099723315685E+01, -9.583261029018075E-04,
2451618.500000000, A.D. 2000-Mar-15 00:00:00.0000, -1.481449444801477E+08,  1.369422587343521E+07,  2.523637935295701E+02, -3.215245367885364E+00, -2.977013727665684E+01, -1.064730747263098E-03,
2451619.500000000, A.D. 2000-Mar-16 00:00:00.0000, -1.484005002280877E+08,  1.112027957988612E+07,  1.581473154346459E+02, -2.700434024838882E+00, -2.981050698320816E+01, -1.104812456299342E-03,
2451620.500000000, A.D. 2000-Mar-17 00:00:00.0000, -1.486115867283464E+08,  8.543217559629586E+06,  6.343053273018450E+01, -2.185872737333102E+00, -2.984228916373900E+01, -1.076378475858064E-03,
2451621.500000000, A.D. 2000-Mar-18 00:00:00.0000, -1.487782270283001E+08,  5.963774853608923E+06, -2.595978663954884E+01, -1.671587713774652E+00, -2.986563788269611E+01, -9.824487956642258E-04,
2451622.500000000, A.D. 2000-Mar-19 00:00:00.0000, -1.489004447897126E+08,  3.382674981907529E+06, -1.046755559844896E+02, -1.157569618267096E+00, -2.988066370027354E+01, -8.309770045951126E-04,
2451623.500000000, A.D. 2000-Mar-20 00:00:00.0000, -1.489782619741445E+08,  8.006341340011903E+05, -1.682356368245673E+02, -6.437917566590318E-01, -2.988742496660143E+01, -6.338574957851506E-04,
2451624.500000000, A.D. 2000-Mar-21 00:00:00.0000, -1.490116982128355E+08, -1.781634248756504E+06, -2.133024274479831E+02, -1.302301270225990E-01, -2.988592767084240E+01, -4.053806364154866E-04,
2451625.500000000, A.D. 2000-Mar-22 00:00:00.0000, -1.490007718196608E+08, -4.363415251417718E+06, -2.378139851705637E+02,  3.831193508860553E-01, -2.987613365567854E+01, -1.605051323281259E-04,
2451626.500000000, A.D. 2000-Mar-23 00:00:00.0000, -1.489455020330437E+08, -6.943989235948634E+06, -2.409742869315669E+02,  8.962300288313333E-01, -2.985797424951169E+01,  8.663512699236264E-05,
2451627.500000000, A.D. 2000-Mar-24 00:00:00.0000, -1.488459118655035E+08, -9.522629851477690E+06, -2.231356019731611E+02,  1.409041220633199E+00, -2.983136509022036E+01,  3.237055848561710E-04,
2451628.500000000, A.D. 2000-Mar-25 00:00:00.0000, -1.487020309585606E+08, -1.209860324105114E+07, -1.856222240002826E+02,  1.921461006075356E+00, -2.979621852211766E+01,  5.405604845787337E-04,
2451629.500000000, A.D. 2000-Mar-26 00:00:00.0000, -1.485138980259917E+08, -1.467116813917124E+07, -1.305421591913328E+02,  2.433372477555562E+00, -2.975245165758386E+01,  7.291612237274592E-04,
2451630.500000000, A.D. 2000-Mar-27 00:00:00.0000, -1.482815627071105E+08, -1.723957646673382E+07, -6.061922689341009E+01,  2.944640752291531E+00, -2.969998991083781E+01,  8.832199226063153E-04,
2451631.500000000, A.D. 2000-Mar-28 00:00:00.0000, -1.480050868548282E+08, -1.980307406571546E+07,  2.093926326651126E+01,  3.455118790329222E+00, -2.963876690119490E+01,  9.977614210789909E-04,
2451632.500000000, A.D. 2000-Mar-29 00:00:00.0000, -1.476845454157636E+08, -2.236090131595824E+07,  1.105390269821510E+02,  3.964650892990463E+00, -2.956872205221751E+01,  1.068753118103061E-03,
2451633.500000000, A.D. 2000-Mar-30 00:00:00.0000, -1.473200271276712E+08, -2.491229349465573E+07,  2.042701032944024E+02,  4.473073391412987E+00, -2.948979726180499E+01,  1.092905181449666E-03,
2451634.500000000, A.D. 2000-Mar-31 00:00:00.0000, -1.469116352824760E+08, -2.745648085615017E+07,  2.979707824718207E+02,  4.980212457197536E+00, -2.940193398010287E+01,  1.067708606173667E-03,
2451635.500000000, A.D. 2000-Apr-01 00:00:00.0000, -1.464594887933844E+08, -2.999268852563384E+07,  3.873066100347787E+02,  5.485879340676164E+00, -2.930507205605842E+01,  9.917499807219343E-04,
2451636.500000000, A.D. 2000-Apr-02 00:00:00.0000, -1.459637237569703E+08, -3.252013642015724E+07,  4.678887091465294E+02,  5.989863872338584E+00, -2.919915175284740E+01,  8.653019961784025E-04,
2451637.500000000, A.D. 2000-Apr-03 00:00:00.0000, -1.454244955963568E+08, -3.503803952612253E+07,  5.354528068955988E+02,  6.491927861002757E+00, -2.908412014575495E+01,  6.911182939735028E-04,
2451638.500000000, A.D. 2000-Apr-04 00:00:00.0000, -1.448419816901573E+08, -3.754560893937445E+07,  5.861098038535565E+02,  6.991800944081407E+00, -2.895994234274097E+01,  4.752550987205950E-04,
2451639.500000000, A.D. 2000-Apr-05 00:00:00.0000, -1.442163841430563E+08, -4.004205404895525E+07,  6.166583842672408E+02,  7.489181962882522E+00, -2.882661637291019E+01,  2.276303707553495E-04,
2451640.500000000, A.D. 2000-Apr-06 00:00:00.0000, -1.435479321062029E+08, -4.252658605518872E+07,  6.249224728010595E+02,  7.983748265145270E+00, -2.868418847014663E+01, -3.801218042731591E-05,
2451641.500000000, A.D. 2000-Apr-07 00:00:00.0000, -1.428368829365157E+08, -4.499842265320140E+07,  6.100509827956557E+02,  8.475173028663466E+00, -2.853276391602142E+01, -3.049588820722704E-04,
2451642.500000000, A.D. 2000-Apr-08 00:00:00.0000, -1.420835216161071E+08, -4.745679329366732E+07,  5.727086529545486E+02,  8.963147421184217E+00, -2.837250898183445E+01, -5.551561958512252E-04,
2451643.500000000, A.D. 2000-Apr-09 00:00:00.0000, -1.412881582464312E+08, -4.990094415216014E+07,  5.151045566275716E+02,  9.447401993144739E+00, -2.820364228276025E+01, -7.712579538186048E-04,
2451644.500000000, A.D. 2000-Apr-10 00:00:00.0000, -1.404511239308856E+08, -5.233014195934729E+07,  4.408443942666054E+02,  9.927721846210462E+00, -2.802641770162893E+01, -9.385705639104458E-04,
2451645.500000000, A.D. 2000-Apr-11 00:00:00.0000, -1.395727657284267E+08, -5.474367615962176E+07,  3.546354281380773E+02,  1.040395280302840E+01, -2.784110364991398E+01, -1.046466300390847E-03,
2451646.500000000, A.D. 2000-Apr-12 00:00:00.0000, -1.386534414512090E+08, -5.714085929773766E+07,  2.618994507305324E+02,  1.087599918174550E+01, -2.764796346156593E+01, -1.089094102772137E-03,
2451647.500000000, A.D. 2000-Apr-13 00:00:00.0000, -1.376935149237254E+08, -5.952102587183669E+07,  1.683525335788727E+02,  1.134381584876442E+01, -2.744723977203458E+01, -1.065464664137039E-03,
2451648.500000000, A.D. 2000-Apr-14 00:00:00.0000, -1.366933520718008E+08, -6.188353003800939E+07,  7.959776350110769E+01,  1.180739735421556E+01, -2.723914351929803E+01, -9.790969550174111E-04,
2451649.500000000, A.D. 2000-Apr-15 00:00:00.0000, -1.356533180082607E+08, -6.422774254489776E+07,  7.613377720117569E-01,  1.226676591870369E+01, -2.702384699112610E+01, -8.373888591819423E-04,
